file_path,source,extension,size_mb,original_candidate_type,source_class,keyword_hits,read_status,has_patient_column,has_visit_column,has_tumor_feature_column,has_pe_ser_or_ftv_column,columns_or_keys_preview,first_row_or_doc_preview,priority_score_phase8b,manifest_decision
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/ACRIN_6698_ISPY2_Shared_Private_Tag_Data_910ee20fe104.xlsx,local_scan,.xlsx,0.0188,clinical_label_candidate,kinetic_or_diffusion_source_candidate,,read_table_ok,yes,no,yes,no,DICOM Tag; Name; Description; VR (VM) *;  ,"(0113,""MI GE GNC ID STRING"",01); mrsc_imageGnc_dwiVersion; mrsc_imageGnc_dwiVersion; IS; ",160.0188,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/ACRIN-6698-ISPY2-Shared-Private-Tag-Data-Dict_93d5b05fac.xlsx,downloaded_or_extracted_support,.xlsx,0.0188,other_support_candidate,kinetic_or_diffusion_source_candidate,,read_table_ok,yes,no,yes,no,DICOM Tag; Name; Description; VR (VM) *;  ,"(0113,""MI GE GNC ID STRING"",01); mrsc_imageGnc_dwiVersion; mrsc_imageGnc_dwiVersion; IS; ",160.0188,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/pediatric-data-collections-and-analysis_5654074b6b.dat,downloaded_or_extracted_support,.dat,0.2541,other_support_candidate,pe_ser_source_candidate,pe;analysis,not_opened,yes,no,no,yes,,,155.2541,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/Challenge_competitions_590e737a09.dat,downloaded_or_extracted_support,.dat,0.0986,other_support_candidate,pe_ser_source_candidate,pe,not_opened,yes,no,no,yes,,,155.0986,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/User_Guides_9d622b4515.dat,downloaded_or_extracted_support,.dat,0.0764,other_support_candidate,pe_ser_source_candidate,ser,not_opened,yes,no,no,yes,,,155.0764,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/js_composer.min_2b4914f6ac.css,downloaded_or_extracted_support,.css,0.0379,other_support_candidate,pe_ser_source_candidate,ser,not_opened,yes,no,no,yes,,,155.0379,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/cropped-TCIA-Favicon-Transparent-180x180_1ccac61c30.png,downloaded_or_extracted_support,.png,0.0171,other_support_candidate,pe_ser_source_candidate,pe,not_opened,yes,no,no,yes,,,155.0171,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/cropped-TCIA-Favicon-Transparent-192x192_3728a3fe19.png,downloaded_or_extracted_support,.png,0.0161,other_support_candidate,pe_ser_source_candidate,pe,not_opened,yes,no,no,yes,,,155.0161,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/cropped-TCIA-Favicon-Transparent-32x32_68524a7172.png,downloaded_or_extracted_support,.png,0.0018,other_support_candidate,pe_ser_source_candidate,pe,not_opened,yes,no,no,yes,,,155.0018,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/ACRIN-6698-ISPY2-DWI-and-DCE-MRI-Data-Descrip_dce2101e85.pdf,downloaded_or_extracted_support,.pdf,0.2613,DWI_ADC_candidate,kinetic_or_diffusion_source_candidate,dwi,not_opened,yes,no,yes,no,,,150.2613,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/ACRIN_6698_ISPY2_DWI_and_DCE_MRI_Data_Descrip_5a4fe257bc.pdf,downloaded_or_extracted_support,.pdf,0.2613,DWI_ADC_candidate,kinetic_or_diffusion_source_candidate,dwi,not_opened,yes,no,yes,no,,,150.2613,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/ACRIN_6698_ISPY2_DWI_and_DCE_MRI_Data_De_5a4fe257bc13.dat,local_scan,.dat,0.2613,DWI_ADC_candidate,kinetic_or_diffusion_source_candidate,dwi,not_opened,yes,no,yes,no,,,150.2613,primary_candidate
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/ISPY2_Imaging_Cohort_1_Clinical_Data_0f12ce3674.xlsx,downloaded_or_extracted_support,.xlsx,0.0555,clinical_label_candidate,external_support_unknown,,read_table_ok,yes,no,no,no,Patient_ID; Arm; HR; HER2; MP; pCR; Age_at_Screening; Race; menopausal_status; ethnicity,756412; Paclitaxel + ABT 888 + Carboplatin; 1; 0; 0; 0; 46; White; Premenopausal(< 6 months since LMP AND no prior bilateral ovariectomy AND not on; Not Hispanic or Latino,35.0555,low_priority
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/ISPY2_Imaging_Cohort_1_Clinical_Data_0f12ce36747e.xlsx,local_scan,.xlsx,0.0555,clinical_label_candidate,low_priority_unknown,,read_table_ok,yes,no,no,no,Patient_ID; Arm; HR; HER2; MP; pCR; Age_at_Screening; Race; menopausal_status; ethnicity,756412; Paclitaxel + ABT 888 + Carboplatin; 1; 0; 0; 0; 46; White; Premenopausal(< 6 months since LMP AND no prior bilateral ovariectomy AND not on; Not Hispanic or Latino,35.0555,low_priority
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/ISPY2-Imaging-Cohort-1-Clinical-Data_b4908b4d4dab.xlsx,local_scan,.xlsx,0.0555,clinical_label_candidate,low_priority_unknown,,read_table_ok,yes,no,no,no,Patient_ID; Arm; HR; HER2; MP; pCR; Age_at_Screening; Race; menopausal_status; ethnicity,756412; Paclitaxel + ABT 888 + Carboplatin; 1; 0; 0; 0; 46; White; Premenopausal(< 6 months since LMP AND no prior bilateral ovariectomy AND not on; Not Hispanic or Latino,35.0555,low_priority
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/ISPY2-Imaging-Cohort-1-Clinical-Data_b4908b4d4d.xlsx,downloaded_or_extracted_support,.xlsx,0.0555,clinical_label_candidate,external_support_unknown,,read_table_ok,yes,no,no,no,Patient_ID; Arm; HR; HER2; MP; pCR; Age_at_Screening; Race; menopausal_status; ethnicity,756412; Paclitaxel + ABT 888 + Carboplatin; 1; 0; 0; 0; 46; White; Premenopausal(< 6 months since LMP AND no prior bilateral ovariectomy AND not on; Not Hispanic or Latino,35.0555,low_priority
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/browse-analysis-results_05a218448b.dat,downloaded_or_extracted_support,.dat,0.2807,other_support_candidate,external_support_unknown,analysis,not_opened,yes,no,no,no,,,25.2807,low_priority
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/analysis-results_cce2ef3104.dat,downloaded_or_extracted_support,.dat,0.2541,other_support_candidate,external_support_unknown,analysis,not_opened,yes,no,no,no,,,25.2541,low_priority
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/NIIiAQ_ec36ce497d.dat,downloaded_or_extracted_support,.dat,0.0883,other_support_candidate,external_support_unknown,nii,not_opened,yes,no,no,no,,,25.0883,low_priority
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/Analysis_mask_files_description.v20211020_63cee03832.docx,downloaded_or_extracted_support,.docx,0.0273,mask_or_segmentation_candidate,documentation_only,mask;analysis,docx_read_ok,yes,yes,yes,yes,docx_text,"“ Analysis masks ” f r om FTV processing : Breast-MRI-NACT-Pilot I-SPY 1 / ACRIN_6657 I-SPY 2 / ACRIN_6698 Collections These mask files give information useful for segmenting the DCE series used for the primary aim analysis metric functional tumor volume (FTV). The masks are INVERSE masks, in that a mask value of 0 indicates that a voxel was included in the measured FTV. 4 or 5 separate masking steps were used in the segmentation of each DCE acquisition : Manual VOI A rectangular volume of inter",10.0,keep_as_documentation
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_support_sources/Analysis-mask-files-description.v20211020_357efed331.docx,downloaded_or_extracted_support,.docx,0.0273,mask_or_segmentation_candidate,documentation_only,mask;analysis,docx_read_ok,yes,yes,yes,yes,docx_text,"“ Analysis masks ” f r om FTV processing : Breast-MRI-NACT-Pilot I-SPY 1 / ACRIN_6657 I-SPY 2 / ACRIN_6698 Collections These mask files give information useful for segmenting the DCE series used for the primary aim analysis metric functional tumor volume (FTV). The masks are INVERSE masks, in that a mask value of 0 indicates that a voxel was included in the measured FTV. 4 or 5 separate masking steps were used in the segmentation of each DCE acquisition : Manual VOI A rectangular volume of inter",10.0,keep_as_documentation
/home/mdsubhan01/ISPY2-3DGCNN/external/ispy2_clinical_support/Analysis_mask_files_description.v2021102_63cee03832bf.dat,local_scan,.dat,0.0273,mask_or_segmentation_candidate,documentation_only,mask;analysis,not_opened,yes,no,yes,no,,,10.0,keep_as_documentation
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase6a_qc_pass_tumor_vascular_features.csv,local_scan,.csv,0.0072,PE_SER_candidate,ignore_generated_project_output,tumor,read_table_ok,yes,no,yes,yes,case_no; patient_folder; study_folder; seg_series_uid; qc_status; feature_status; selected_seg_frame; row_spacing_mm; col_spacing_mm; slice_thickness_mm; tumor_volume_proxy_mm3_3d; tumor_volume_proxy_cm3_3d; nonzero_seg_frames_3d; tumor_area_px_2d; tumor_area_mm2_2d; perimeter_px_2d; circularity_2d; solidity_2d; eccentricity_2d; bbox_height_px; bbox_width_px; mr_signal_mean_tumor; mr_signal_std_tumor; mr_signal_mean_peritumor; mr_signal_std_peritumor; tumor_to_peritumor_signal_ratio; radial_signal_bin_1; radial_signal_bin_2; radial_signal_bin_3; radial_signal_bin_4; radial_signal_bin_5; low_enhancement_fraction; mid_enhancement_fraction; high_enhancement_fraction; vessel_density_tumor_2d; vessel_density_peritumor_2d; vesselness_mean_tumor_2d; vesselness_mean_peritumor_2d; vessel_density_ratio_tumor_to_peritumor,1; ISPY2-104384; 1.3.6.1.4.1.14519.5.2.1.10187078860528369027420394306080506188; 1.3.6.1.4.1.14519.5.2.1.230870868009125705009651703629451981017; visual_qc_pass_candidate; success; 0; 0.625; 0.625; 2.0; 4076935.9375; 4076.9359375; 80; 65536; 25600.0; 1020.0; 0.7915702273958427; 1.0; 0.0; 256; 256; 0.06527593481631679; 0.15799628585562053; ; ; ; 0.05111555886551232; 0.0588285975220995; 0.04814355671693999; 0.0684709356901224,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7e_recovered_tumor_label_merge.csv,local_scan,.csv,0.0654,PE_SER_candidate,ignore_generated_project_output,tumor,read_table_ok,yes,no,yes,yes,case_no; patient_folder; study_folder; seg_series_uid; recovery_status; feature_status; selected_threshold; selected_frame_index; row_spacing_mm; col_spacing_mm; slice_thickness_mm; tumor_volume_proxy_mm3_3d; tumor_volume_proxy_cm3_3d; nonzero_frames_3d; tumor_area_px_2d; tumor_area_mm2_2d; mask_fraction_2d; perimeter_px_2d; circularity_2d; solidity_2d; eccentricity_2d; bbox_height_px; bbox_width_px; mr_signal_mean_tumor; mr_signal_std_tumor; mr_signal_mean_peritumor; mr_signal_std_peritumor; tumor_to_peritumor_signal_ratio; radial_signal_bin_1; radial_signal_bin_2; radial_signal_bin_3; radial_signal_bin_4; radial_signal_bin_5; low_enhancement_fraction; mid_enhancement_fraction; high_enhancement_fraction; vessel_density_tumor_2d; vessel_density_peritumor_2d; vesselness_mean_tumor_2d; vesselness_mean_peritumor_2d; vessel_density_ratio_tumor_to_peritumor; pCR_label; pCR_label_numeric,1; ISPY2-109623; 1.3.6.1.4.1.14519.5.2.1.230882082074061881256129628223739027226; 1.3.6.1.4.1.14519.5.2.1.308666526460147934823976882759847055887; fractional_tumor_candidate_pass; success; 101.7; 63; 0.5664; 0.5664; 2.0; 178265.19803904003; 178.26519803904003; 80; 5633; 1807.11687168; 0.0859527587890625; 519.8477631085024; 0.26193724546044145; 0.8002557181417815; 0.8269137098092424; 99; 100; 0.2203680691165158; 0.18767065667837718; 0.29209381059759093; 0.2882543410696402; 0.7544427631699556; 0.4,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/candidate_mr_series_best_per_patient.md,local_scan,.md,0.0241,PE_SER_candidate,ignore_generated_project_output,pe;ser,not_opened,yes,no,no,yes,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/10_seg_series_per_patient.png,local_scan,.png,0.047,PE_SER_candidate,ignore_generated_project_output,pe;ser,not_opened,yes,no,no,yes,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7d_recovered_tumor_vascular_features.csv,local_scan,.csv,0.0652,PE_SER_candidate,ignore_generated_project_output,tumor,read_table_ok,yes,no,yes,yes,case_no; patient_folder; study_folder; seg_series_uid; recovery_status; feature_status; selected_threshold; selected_frame_index; row_spacing_mm; col_spacing_mm; slice_thickness_mm; tumor_volume_proxy_mm3_3d; tumor_volume_proxy_cm3_3d; nonzero_frames_3d; tumor_area_px_2d; tumor_area_mm2_2d; mask_fraction_2d; perimeter_px_2d; circularity_2d; solidity_2d; eccentricity_2d; bbox_height_px; bbox_width_px; mr_signal_mean_tumor; mr_signal_std_tumor; mr_signal_mean_peritumor; mr_signal_std_peritumor; tumor_to_peritumor_signal_ratio; radial_signal_bin_1; radial_signal_bin_2; radial_signal_bin_3; radial_signal_bin_4; radial_signal_bin_5; low_enhancement_fraction; mid_enhancement_fraction; high_enhancement_fraction; vessel_density_tumor_2d; vessel_density_peritumor_2d; vesselness_mean_tumor_2d; vesselness_mean_peritumor_2d; vessel_density_ratio_tumor_to_peritumor,1; ISPY2-109623; 1.3.6.1.4.1.14519.5.2.1.230882082074061881256129628223739027226; 1.3.6.1.4.1.14519.5.2.1.308666526460147934823976882759847055887; fractional_tumor_candidate_pass; success; 101.7; 63; 0.5664; 0.5664; 2.0; 178265.19803904003; 178.26519803904003; 80; 5633; 1807.11687168; 0.0859527587890625; 519.8477631085024; 0.26193724546044145; 0.8002557181417815; 0.8269137098092424; 99; 100; 0.2203680691165158; 0.18767065667837718; 0.29209381059759093; 0.2882543410696402; 0.7544427631699556; 0.4,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7a_tumor_mask_candidate_table.csv,local_scan,.csv,0.0607,PE_SER_candidate,ignore_generated_project_output,mask;tumor,read_table_ok,yes,no,yes,yes,case_no; patient_folder; study_folder; seg_series_uid; seg_file; matched_mr_series_path; link_status; link_confidence; fix_status; seg_shape; seg_frame_area; chosen_segment_number; chosen_segment_label; chosen_segment_description; chosen_segment_score; chosen_segment_reason; chosen_segment_max_frame_fraction; chosen_segment_total_mask_pixels; chosen_segment_nonzero_frames,"1; ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; 1.3.6.1.4.1.14519.5.2.1.170670992519727173038447879955287778091; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; same_patient_same_study_best_mr; medium; reject_full_slice_mask; (80, 256, 256); 65536; 1; VOLSER Analysis Mask; VOLSER,BACKGROUND=475,SER PE THRESHOLD=70; -250.0; exclude_label_word;full_s",-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/candidate_mr_series_best_per_patient.csv,local_scan,.csv,0.5494,PE_SER_candidate,ignore_generated_project_output,pe;ser,read_table_ok,yes,yes,no,yes,patient_folder; study_folder; series_folder; series_path; first_dcm; dcm_count; folder_modality_prefix; PatientID; StudyInstanceUID; SeriesInstanceUID; Modality; SeriesDescription; ProtocolName; StudyDate; AcquisitionDate; AcquisitionTime; Manufacturer; BodyPartExamined; MagneticFieldStrength; SliceThickness; RepetitionTime; EchoTime; FlipAngle; candidate_score,ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; MR_1.3.6.1.4.1.14519.5.2.1.121895725493536428267661368492699481578; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; 106; MR; ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; 1.3.6.1.4.1.14519.5.2.1.121895725493536428267661368492699481578; MR; ISPY2: Ph3/AX VIBRANT-SERIES; ; ,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/candidate_mr_series_top3_per_patient.csv,local_scan,.csv,1.6478,PE_SER_candidate,ignore_generated_project_output,pe;ser,read_table_ok,yes,yes,no,yes,patient_folder; study_folder; series_folder; series_path; first_dcm; dcm_count; folder_modality_prefix; PatientID; StudyInstanceUID; SeriesInstanceUID; Modality; SeriesDescription; ProtocolName; StudyDate; AcquisitionDate; AcquisitionTime; Manufacturer; BodyPartExamined; MagneticFieldStrength; SliceThickness; RepetitionTime; EchoTime; FlipAngle; candidate_score,ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; MR_1.3.6.1.4.1.14519.5.2.1.121895725493536428267661368492699481578; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; 106; MR; ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; 1.3.6.1.4.1.14519.5.2.1.121895725493536428267661368492699481578; MR; ISPY2: Ph3/AX VIBRANT-SERIES; ; ,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7c_fractional_tumor_mask_candidate_table.csv,local_scan,.csv,2.2763,PE_SER_candidate,ignore_generated_project_output,mask;tumor,read_table_ok,yes,no,yes,yes,case_no; patient_folder; study_folder; seg_series_uid; seg_file; matched_mr_series_path; recovery_status; segmentation_type; segment_text; n_frames; rows; cols; frame_area; nonzero_pixel_count; pixel_min_nonzero; pixel_max; pixel_mean_nonzero; selected_threshold; selected_threshold_status; selected_threshold_score; selected_frame_index; selected_frame_pixels; selected_frame_fraction; selected_total_mask_pixels; selected_total_mask_fraction_3d; selected_nonzero_frames; matched_mr_file; z_error_mm; mr_match_method; mr_slices_checked; mr_shape; mask_shape; shape_match,1; ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; 1.3.6.1.4.1.14519.5.2.1.170670992519727173038447879955287778091; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; no_threshold_candidate; FRACTIONAL; ISPY2: VOLSER: uni-lateral cropped: Analysis Mask | ANALYSIS_MASK | Bit-map mask; 80; 256; 256; 65536; 5239237; 1.0; 49.0; 46.27115513194001; ; ; ; ; ; ;,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase3b_tumor_peritumor_features_pilot.csv,local_scan,.csv,2.8786,PE_SER_candidate,ignore_generated_project_output,tumor;pe,read_table_ok,yes,no,yes,yes,patient_folder; study_folder; seg_series_uid; seg_first_dcm; seg_series_path; link_status; link_confidence; matched_mr_series_uid; matched_mr_series_path; matched_mr_first_dcm; matched_mr_series_description; matched_mr_protocol_name; matched_mr_dcm_count; segment_labels; has_seg_file; has_mr_file; phase3_ready_basic; decode_status; n_frames; nonzero_frames; total_mask_pixels; volume_proxy_mm3; segment_pixel_counts,ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; 1.3.6.1.4.1.14519.5.2.1.170670992519727173038447879955287778091; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; same_patient_same_study_best_mr; medium; 1.3.6.1.4.1.14519.5.2.1.121895725493536428267661368492699481578; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /hom,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/segmentation_qc_case_audit.csv,local_scan,.csv,0.1033,PE_SER_candidate,ignore_generated_project_output,segmentation,read_table_ok,yes,no,yes,yes,case_no; patient_folder; study_folder; seg_series_uid; phase3c_status; seg_file; matched_mr_series_path; qc_status; seg_shape; seg_total_pixels; seg_nonzero_frames; selected_seg_frame; selected_seg_frame_pixels; seg_frame_z; matched_mr_file; z_error_mm; match_method; mr_slices_checked; mr_shape; mask_shape; shape_match; mask_fraction_2d,"1; ISPY2-104384; 1.3.6.1.4.1.14519.5.2.1.10187078860528369027420394306080506188; 1.3.6.1.4.1.14519.5.2.1.230870868009125705009651703629451981017; geometry_ready; /home/mdsubhan01/ispy2/ispy2/ISPY2-104384/1.3.6.1.4.1.14519.5.2.1.10187078860528; /home/mdsubhan01/ispy2/ispy2/ISPY2-104384/1.3.6.1.4.1.14519.5.2.1.10187078860528; visual_qc_pass_candidate; (80, 256, 256); 5218478; 80; 0; 65536; 61.437; /home/mdsubhan01/ispy2/ispy2/ISPY2-104384/1.3.6.1.4.1.14519.5.2.1.10187078860528; 0.0; z_match_same_s",-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/ispy2_series_inventory.csv,local_scan,.csv,24.1384,PE_SER_candidate,ignore_generated_project_output,ser,read_table_ok,yes,yes,yes,yes,patient_folder; study_folder; series_folder; series_path; first_dcm; dcm_count; folder_modality_prefix; PatientID; StudyInstanceUID; SeriesInstanceUID; Modality; SeriesDescription; ProtocolName; StudyDate; AcquisitionDate; AcquisitionTime; Manufacturer; BodyPartExamined; MagneticFieldStrength; SliceThickness; RepetitionTime; EchoTime; FlipAngle,ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; MR_1.3.6.1.4.1.14519.5.2.1.121895725493536428267661368492699481578; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; 106; MR; ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; 1.3.6.1.4.1.14519.5.2.1.121895725493536428267661368492699481578; MR; ISPY2: Ph3/AX VIBRANT-SERIES; ; ,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/phase7e_recovered_tumor_model_performance.csv,local_scan,.csv,0.0002,mask_or_segmentation_candidate,ignore_generated_project_output,tumor;pe,read_table_ok,yes,no,yes,yes,reason; labeled_patients; positive_pCR; negative_non_pCR; numeric_features; rule,"ML not run; 2; 1; 1; 34; Need at least 6 labeled patients, at least 2 pCR, at least 2 non-pCR, and at lea",-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_009.png,local_scan,.png,0.6693,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_011.png,local_scan,.png,0.6683,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_012.png,local_scan,.png,0.6366,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_007.png,local_scan,.png,0.6071,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_005.png,local_scan,.png,0.5914,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_008.png,local_scan,.png,0.5539,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_006.png,local_scan,.png,0.5524,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_003.png,local_scan,.png,0.1756,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_001.png,local_scan,.png,0.1692,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_004.png,local_scan,.png,0.161,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/segmentation_qc_case_002.png,local_scan,.png,0.0915,mask_or_segmentation_candidate,ignore_generated_project_output,segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/21_phase3a_mask_volume_proxy.png,local_scan,.png,0.0409,mask_or_segmentation_candidate,ignore_generated_project_output,mask;volume,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase7a_tumor_mask_candidate_table.md,local_scan,.md,0.0336,mask_or_segmentation_candidate,ignore_generated_project_output,mask;tumor,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/figures/132_segmentation_qc_volume_proxy.png,local_scan,.png,0.0438,mask_or_segmentation_candidate,ignore_generated_project_output,volume;segmentation,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/table_views/phase7c_fractional_tumor_mask_candidate_table.md,local_scan,.md,0.0375,mask_or_segmentation_candidate,ignore_generated_project_output,mask;tumor,not_opened,yes,no,yes,no,,,-1000.0,exclude_generated_output
/home/mdsubhan01/ISPY2-3DGCNN/reports/tables/seg_mask_qc_features.csv,local_scan,.csv,0.0708,mask_or_segmentation_candidate,ignore_generated_project_output,mask,read_table_ok,yes,no,yes,yes,patient_folder; study_folder; seg_series_uid; seg_series_path; first_dcm; decode_status; n_frames; rows; columns; nonzero_frames; total_mask_pixels; row_spacing_mm; col_spacing_mm; slice_thickness_mm; volume_proxy_mm3; segment_pixel_counts; segment_nonzero_frame_counts,ISPY2-100899; 1.3.6.1.4.1.14519.5.2.1.191407311082200176460176232508943888595; 1.3.6.1.4.1.14519.5.2.1.170670992519727173038447879955287778091; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; /home/mdsubhan01/ispy2/ispy2/ISPY2-100899/1.3.6.1.4.1.14519.5.2.1.19140731108220; success; 80; 256; 256; 80; 5239237; 0.6641; 0.6641; 2.0; 4621308.918835941; 1:5239237; 1:80,-1000.0,exclude_generated_output
